Syn Sort,XPath,level,ref,datatype,occurrence
147000,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cbc:WebsiteURI,4,cbc:WebsiteURI,Identifier,0..1
147010,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cbc:LogoReferenceID,4,cbc:LogoReferenceID,Identifier,0..1
147020,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cbc:EndpointID,4,cbc:EndpointID,Identifier,0..1
147030,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cbc:IndustryClassificationCode,4,cbc:IndustryClassificationCode,Code,0..1
147040,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyIdentification,4,cac:PartyIdentification,PartyIdentificationType,0..n
147050,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyIdentification/cbc:ID,5,cbc:ID,Identifier,1..1
147060,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyName,4,cac:PartyName,PartyNameType,0..n
147070,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyName/cbc:Name,5,cbc:Name,Name,1..1
147080,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Language,4,cac:Language,LanguageType,0..1
147090,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Language/cbc:ID,5,cbc:ID,Identifier,0..1
147100,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Language/cbc:Name,5,cbc:Name,Name,0..1
147110,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Language/cbc:LocaleCode,5,cbc:LocaleCode,Code,0..1
147120,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress,4,cac:PostalAddress,AddressType,0..1
147130,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:ID,5,cbc:ID,Identifier,0..1
147140,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AddressTypeCode,5,cbc:AddressTypeCode,Code,0..1
147150,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AddressFormatCode,5,cbc:AddressFormatCode,Code,0..1
147160,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Postbox,5,cbc:Postbox,Text,0..1
147170,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Floor,5,cbc:Floor,Text,0..1
147180,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Room,5,cbc:Room,Text,0..1
147190,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:StreetName,5,cbc:StreetName,Name,0..1
147200,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:AdditionalStreetName,5,cbc:AdditionalStreetName,Name,0..1
147210,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BlockName,5,cbc:BlockName,Name,0..1
147220,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BuildingName,5,cbc:BuildingName,Name,0..1
147230,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:BuildingNumber,5,cbc:BuildingNumber,Text,0..1
147240,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:InhouseMail,5,cbc:InhouseMail,Text,0..1
147250,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Department,5,cbc:Department,Text,0..1
147260,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:MarkAttention,5,cbc:MarkAttention,Text,0..1
147270,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:MarkCare,5,cbc:MarkCare,Text,0..1
147280,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:PlotIdentification,5,cbc:PlotIdentification,Text,0..1
147290,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CitySubdivisionName,5,cbc:CitySubdivisionName,Name,0..1
147300,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CityName,5,cbc:CityName,Name,0..1
147310,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:PostalZone,5,cbc:PostalZone,Text,0..1
147320,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CountrySubentity,5,cbc:CountrySubentity,Text,0..1
147330,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:CountrySubentityCode,5,cbc:CountrySubentityCode,Code,0..1
147340,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:Region,5,cbc:Region,Text,0..1
147350,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:District,5,cbc:District,Text,0..1
147360,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cbc:TimezoneOffset,5,cbc:TimezoneOffset,Text,0..1
147370,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cac:AddressLine,5,cac:AddressLine,AddressLineType,0..n
147380,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cac:Country,5,cac:Country,CountryType,0..1
147390,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PostalAddress/cac:LocationCoordinate,5,cac:LocationCoordinate,LocationCoordinateType,0..n
147400,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation,4,cac:PhysicalLocation,LocationType,0..1
147410,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:ID,5,cbc:ID,Identifier,0..1
147420,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:Description,5,cbc:Description,Text,0..n
147430,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:Conditions,5,cbc:Conditions,Text,0..n
147440,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:CountrySubentity,5,cbc:CountrySubentity,Text,0..1
147450,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:CountrySubentityCode,5,cbc:CountrySubentityCode,Code,0..1
147460,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:LocationTypeCode,5,cbc:LocationTypeCode,Code,0..1
147470,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:InformationURI,5,cbc:InformationURI,Identifier,0..1
147480,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cbc:Name,5,cbc:Name,Name,0..1
147490,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:ValidityPeriod,5,cac:ValidityPeriod,PeriodType,0..n
147500,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:Address,5,cac:Address,AddressType,0..1
147510,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:SubsidiaryLocation,5,cac:SubsidiaryLocation,LocationType,0..n
147520,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PhysicalLocation/cac:LocationCoordinate,5,cac:LocationCoordinate,LocationCoordinateType,0..n
147530,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme,4,cac:PartyTaxScheme,PartyTaxSchemeType,0..n
147540,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:RegistrationName,5,cbc:RegistrationName,Name,0..1
147550,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:CompanyID,5,cbc:CompanyID,Identifier,0..1
147560,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:TaxLevelCode,5,cbc:TaxLevelCode,Code,0..1
147570,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:ExemptionReasonCode,5,cbc:ExemptionReasonCode,Code,0..1
147580,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cbc:ExemptionReason,5,cbc:ExemptionReason,Text,0..n
147590,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cac:RegistrationAddress,5,cac:RegistrationAddress,AddressType,0..1
147600,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyTaxScheme/cac:TaxScheme,5,cac:TaxScheme,TaxSchemeType,1..1
147610,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity,4,cac:PartyLegalEntity,PartyLegalEntityType,0..n
147620,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:RegistrationName,5,cbc:RegistrationName,Name,0..1
147630,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyID,5,cbc:CompanyID,Identifier,0..1
147640,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:RegistrationDate,5,cbc:RegistrationDate,Date,0..1
147650,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:RegistrationExpirationDate,5,cbc:RegistrationExpirationDate,Date,0..1
147660,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyLegalFormCode,5,cbc:CompanyLegalFormCode,Code,0..1
147670,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyLegalForm,5,cbc:CompanyLegalForm,Text,0..1
147680,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:SoleProprietorshipIndicator,5,cbc:SoleProprietorshipIndicator,Indicator,0..1
147690,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CompanyLiquidationStatusCode,5,cbc:CompanyLiquidationStatusCode,Code,0..1
147700,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:CorporateStockAmount,5,cbc:CorporateStockAmount,Amount,0..1
147710,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cbc:FullyPaidSharesIndicator,5,cbc:FullyPaidSharesIndicator,Indicator,0..1
147720,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cac:RegistrationAddress,5,cac:RegistrationAddress,AddressType,0..1
147730,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme,5,cac:CorporateRegistrationScheme,CorporateRegistrationSchemeType,0..1
147740,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PartyLegalEntity/cac:ShareholderParty,5,cac:ShareholderParty,ShareholderPartyType,0..n
147750,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact,4,cac:Contact,ContactType,0..1
147760,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact/cbc:ID,5,cbc:ID,Identifier,0..1
147770,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact/cbc:Name,5,cbc:Name,Name,0..1
147780,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact/cbc:Telephone,5,cbc:Telephone,Text,0..1
147790,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact/cbc:Telefax,5,cbc:Telefax,Text,0..1
147800,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact/cbc:ElectronicMail,5,cbc:ElectronicMail,Text,0..1
147810,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact/cbc:Note,5,cbc:Note,Text,0..n
147820,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Contact/cac:OtherCommunication,5,cac:OtherCommunication,CommunicationType,0..n
147830,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person,4,cac:Person,PersonType,0..n
147840,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:ID,5,cbc:ID,Identifier,0..1
147850,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:FirstName,5,cbc:FirstName,Name,0..1
147860,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:FamilyName,5,cbc:FamilyName,Name,0..1
147870,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:Title,5,cbc:Title,Text,0..1
147880,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:MiddleName,5,cbc:MiddleName,Name,0..1
147890,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:OtherName,5,cbc:OtherName,Name,0..1
147900,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:NameSuffix,5,cbc:NameSuffix,Text,0..1
147910,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:JobTitle,5,cbc:JobTitle,Text,0..1
147920,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:NationalityID,5,cbc:NationalityID,Identifier,0..1
147930,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:GenderCode,5,cbc:GenderCode,Code,0..1
147940,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:BirthDate,5,cbc:BirthDate,Date,0..1
147950,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:BirthplaceName,5,cbc:BirthplaceName,Text,0..1
147960,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cbc:OrganizationDepartment,5,cbc:OrganizationDepartment,Text,0..1
147970,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cac:Contact,5,cac:Contact,ContactType,0..1
147980,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cac:FinancialAccount,5,cac:FinancialAccount,FinancialAccountType,0..1
147990,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:Person/cac:ResidenceAddress,5,cac:ResidenceAddress,AddressType,0..1
148000,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:AgentParty,4,cac:AgentParty,PartyType,0..1
148010,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:ServiceProviderParty,4,cac:ServiceProviderParty,ServiceProviderPartyType,0..n
148020,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:ServiceProviderParty/cbc:ID,5,cbc:ID,Identifier,0..1
148030,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:ServiceProviderParty/cbc:ServiceTypeCode,5,cbc:ServiceTypeCode,Code,0..1
148040,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:ServiceProviderParty/cbc:ServiceType,5,cbc:ServiceType,Text,0..n
148050,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:ServiceProviderParty/cac:SellerContact,5,cac:SellerContact,ContactType,0..1
148060,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PowerOfAttorney,4,cac:PowerOfAttorney,PowerOfAttorneyType,0..n
148070,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PowerOfAttorney/cbc:ID,5,cbc:ID,Identifier,0..1
148080,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PowerOfAttorney/cbc:IssueDate,5,cbc:IssueDate,Date,0..1
148090,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PowerOfAttorney/cbc:IssueTime,5,cbc:IssueTime,Time,0..1
148100,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:PowerOfAttorney/cbc:Description,5,cbc:Description,Text,0..n
148110,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount,4,cac:FinancialAccount,FinancialAccountType,0..1
148120,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cbc:ID,5,cbc:ID,Identifier,0..1
148130,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cbc:Name,5,cbc:Name,Name,0..1
148140,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cbc:AliasName,5,cbc:AliasName,Name,0..1
148150,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cbc:AccountTypeCode,5,cbc:AccountTypeCode,Code,0..1
148160,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cbc:AccountFormatCode,5,cbc:AccountFormatCode,Code,0..1
148170,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cbc:CurrencyCode,5,cbc:CurrencyCode,Code,0..1
148180,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cbc:PaymentNote,5,cbc:PaymentNote,Text,0..n
148190,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cac:FinancialInstitutionBranch,5,cac:FinancialInstitutionBranch,BranchType,0..1
148200,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:IssuerParty/cac:FinancialAccount/cac:Country,5,cac:Country,CountryType,0..1
148210,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification,3,cac:ResultOfVerification,ResultOfVerificationType,0..1
148220,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidatorID,4,cbc:ValidatorID,Identifier,0..1
148230,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationResultCode,4,cbc:ValidationResultCode,Code,0..1
148240,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationDate,4,cbc:ValidationDate,Date,0..1
148250,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidationTime,4,cbc:ValidationTime,Time,0..1
148260,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateProcess,4,cbc:ValidateProcess,Text,0..1
148270,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateTool,4,cbc:ValidateTool,Text,0..1
148280,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cbc:ValidateToolVersion,4,cbc:ValidateToolVersion,Text,0..1
148290,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty,4,cac:SignatoryParty,PartyType,0..1
148300,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:MarkCareIndicator,5,cbc:MarkCareIndicator,Indicator,0..1
148310,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:MarkAttentionIndicator,5,cbc:MarkAttentionIndicator,Indicator,0..1
148320,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:WebsiteURI,5,cbc:WebsiteURI,Identifier,0..1
148330,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:LogoReferenceID,5,cbc:LogoReferenceID,Identifier,0..1
148340,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:EndpointID,5,cbc:EndpointID,Identifier,0..1
148350,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cbc:IndustryClassificationCode,5,cbc:IndustryClassificationCode,Code,0..1
148360,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyIdentification,5,cac:PartyIdentification,PartyIdentificationType,0..n
148370,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyName,5,cac:PartyName,PartyNameType,0..n
148380,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Language,5,cac:Language,LanguageType,0..1
148390,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PostalAddress,5,cac:PostalAddress,AddressType,0..1
148400,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PhysicalLocation,5,cac:PhysicalLocation,LocationType,0..1
148410,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyTaxScheme,5,cac:PartyTaxScheme,PartyTaxSchemeType,0..n
148420,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PartyLegalEntity,5,cac:PartyLegalEntity,PartyLegalEntityType,0..n
148430,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Contact,5,cac:Contact,ContactType,0..1
148440,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:Person,5,cac:Person,PersonType,0..n
148450,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:AgentParty,5,cac:AgentParty,PartyType,0..1
148460,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:ServiceProviderParty,5,cac:ServiceProviderParty,ServiceProviderPartyType,0..n
148470,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:PowerOfAttorney,5,cac:PowerOfAttorney,PowerOfAttorneyType,0..n
148480,/Invoice/cac:InvoiceLine/cac:DocumentReference/cac:ResultOfVerification/cac:SignatoryParty/cac:FinancialAccount,5,cac:FinancialAccount,FinancialAccountType,0..1
148490,/Invoice/cac:InvoiceLine/cac:PricingReference,2,cac:PricingReference,PricingReferenceType,0..1
148500,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity,3,cac:OriginalItemLocationQuantity,ItemLocationQuantityType,0..1
148510,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cbc:LeadTimeMeasure,4,cbc:LeadTimeMeasure,Measure,0..1
148520,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cbc:MinimumQuantity,4,cbc:MinimumQuantity,Quantity,0..1
148530,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cbc:MaximumQuantity,4,cbc:MaximumQuantity,Quantity,0..1
148540,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cbc:HazardousRiskIndicator,4,cbc:HazardousRiskIndicator,Indicator,0..1
148550,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cbc:TradingRestrictions,4,cbc:TradingRestrictions,Text,0..n
148560,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress,4,cac:ApplicableTerritoryAddress,AddressType,0..n
148570,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:ID,5,cbc:ID,Identifier,0..1
148580,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:AddressTypeCode,5,cbc:AddressTypeCode,Code,0..1
148590,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:AddressFormatCode,5,cbc:AddressFormatCode,Code,0..1
148600,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:Postbox,5,cbc:Postbox,Text,0..1
148610,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:Floor,5,cbc:Floor,Text,0..1
148620,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:Room,5,cbc:Room,Text,0..1
148630,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:StreetName,5,cbc:StreetName,Name,0..1
148640,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:AdditionalStreetName,5,cbc:AdditionalStreetName,Name,0..1
148650,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:BlockName,5,cbc:BlockName,Name,0..1
148660,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:BuildingName,5,cbc:BuildingName,Name,0..1
148670,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:BuildingNumber,5,cbc:BuildingNumber,Text,0..1
148680,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:InhouseMail,5,cbc:InhouseMail,Text,0..1
148690,/Invoice/cac:InvoiceLine/cac:PricingReference/cac:OriginalItemLocationQuantity/cac:ApplicableTerritoryAddress/cbc:Department,5,cbc:Department,Text,0..1
